image_path,sample_id,panel_id,markdown_table
data/crops/train/atomic-layer-deposition_experimental-usecase_36_fig_3_a.jpg,atomic-layer-deposition/experimental-usecase/36/fig_3,a,"| TEG pulse time | Growth rate | Plasma time | Growth rate |
| --- | --- | --- | --- |
| 0.00 | 0.015 | 0 | 0.016 |
| 0.05 | 0.06 | 5 | 0.06 |
| 0.10 | 0.06 | 10 | 0.06 |
| 0.20 | 0.06 | 20 | 0.06 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_36_fig_3_b.jpg,atomic-layer-deposition/experimental-usecase/36/fig_3,b,"| ALD cycle (number) | Thickness (nm) |
| --- | --- |
| 0 | 0 |
| 100 | 7 |
| 200 | 13 |
| 300 | 17 |
| 400 | 25 |
| 600 | 35 |
| 700 | - |"
data/crops/train/atomic-layer-deposition_experimental-usecase_36_fig_6_a.jpg,atomic-layer-deposition/experimental-usecase/36/fig_6,a,"| 2θ | XRD intensity (count/s) |
|---|---|
| 15 | - |
| 20 | - |
| 25 | - |
| 30 | - |
| 35 | - |
| 40 | - |
| 45 | - |"
data/crops/train/atomic-layer-deposition_experimental-usecase_36_fig9_a.jpg,atomic-layer-deposition/experimental-usecase/36/fig9,a,"| V<sub>DS</sub> (V) | Ni/Au-HEMT | Ga2O3 MOS-HEMT |
| --- | --- | --- |
| 0 | 0 | 0 |
| 5 | 800 | 1000 |
| 10 | 810 | 1010 |
| 15 | 805 | 1000 |
| 20 | 800 | 900 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_36_fig_5_a.jpg,atomic-layer-deposition/experimental-usecase/36/fig_5,a,"| Wavelength (nm) | Extinction coefficient | Refractive index |
|----------------|------------------------|------------------|
| 300            | 0                   | 2.2              |
| 400            | 0                   | 2.0              |
| 500            | 0                   | 1.9              |
| 600            | 0                   | 1.9              |
| 700            | 0                   | 1.9              |
| 800            | 0                   | 1.9              |
| 900            | 0                   | 1.9              |"
data/crops/train/atomic-layer-deposition_experimental-usecase_36_fig_13_a.jpg,atomic-layer-deposition/experimental-usecase/36/fig_13,a,"| Input Power (dBm) | G_p Ga2O3 | G_p Ni/Au | P_out Ga2O3 | P_out Ni/Au | P.A.E. Ni/Au | P.A.E. Ga2O3 |
| --- | --- | --- | --- | --- | --- | --- |
| -25 | 25 | 24 | 0 | 0 | 0 | 0 |
| -20 | 25 | 24 | 4 | 3 | 0 | 0 |
| -15 | 25 | 24 | 9 | 8 | 0 | 0 |
| -10 | 25 | 24 | 15 | 14 | 2 | 2 |
| -5 | 25 | 24 | 19 | 18 | 8 | 8 |
| 0 | 25 | 24 | 23 | 22 | 25 | 24 |
| 5 | 20 | 19 | 20 | 19 | 45 | 35 |
| 10 | 15 | 14 | 17 | 16 | 50 | 40 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_12_fig_8_a.jpg,atomic-layer-deposition/experimental-usecase/12/fig_8,a,"| Number of WF6 Pulses | Tungsten Film Thickness (Å) |
|---|---|
| 0 | 0 |
| 1 | 3 |
| 5 | 7 |
| 10 | 7.2 |
| 15 | 7.2 |
| 20 | 7.2 |
| 25 | 6.5 |
| 30 | 7.2 |
| 40 | 7.2 |
| 50 | 7.2 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_12_fig_11_a.jpg,atomic-layer-deposition/experimental-usecase/12/fig_11,a,"| Temperature (K) | Tungsten Film Thickness (Å) |
|---|---|
| 300 | 3.4 |
| 400 | 6.7 |
| 500 | 7.5 |
| 600 | 7.8 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_12_fig_10_a.jpg,atomic-layer-deposition/experimental-usecase/12/fig_10,a,"| AB Cycles | Tungsten Film Thickness (Å) |
|---|---|
| 0 | 0 |
| 10 | 25 |
| 20 | 50 |
| 30 | 75 |
| 40 | 100 |
| 50 | 125 |
| 60 | 150 |
| 70 | 175 |
| 80 | 200 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_12_fig_4_a.jpg,atomic-layer-deposition/experimental-usecase/12/fig_4,a,"|Frequency (cm⁻¹) | Infrared Absorbance | Pressure |
|----------------|-----------------------|---------|
| 2500           | ~0.04                 | 10 mTorr, 1 min |
| 2500           | ~0.009               | 50 mTorr, 1 min |
| 2500           | ~-0.03                | 250 mTorr, 1 min |
| 2250           | ~0.03                 | 10 mTorr, 1 min |
| 2250           | ~0.007               | 50 mTorr, 1 min |
| 2250           | ~-0.03                | 250 mTorr, 1 min |
| 2000           | ~0.04                 | 10 mTorr, 1 min |
| 2000           | ~0.009               | 50 mTorr, 1 min |
| 2000           | ~-0.03                | 250 mTorr, 1 min |"
data/crops/train/atomic-layer-deposition_experimental-usecase_12_fig_4_b.jpg,atomic-layer-deposition/experimental-usecase/12/fig_4,b,"| Frequency (cm⁻¹) | Infrared Absorbance | Pressure |
|----------------|----------------------|---------|
| 720            | ~0.03                | 10 mTorr, 1 min |
| 720            | ~-1.79               | 50 mTorr, 1 min |
| 720            | ~-0.05               | 250 mTorr, 1 min |
| 660            | ~-0.04               | 10 mTorr, 1 min |
| 660            | ~-0.02               | 50 mTorr, 1 min |
| 660            | ~-0.009             | 250 mTorr, 1 min |
| 600            | ~0.03                | 10 mTorr, 1 min |
| 600            | ~0.007              | 50 mTorr, 1 min |
| 600            | ~-0.03               | 250 mTorr, 1 min |"
data/crops/train/atomic-layer-deposition_experimental-usecase_12_fig_6_a.jpg,atomic-layer-deposition/experimental-usecase/12/fig_6,a,"| Frequency (cm⁻¹) | Infrared Absorbance | Pressure |
|----------------|----------------------|-------|
| 2500           | 0.03         | 10 mTorr, 1 min |
| 2500           | -0.01        | 40 mTorr, 1 min |
| 2500           | -0.07        | 100 mTorr, 2 min |
| 2250           | 0.04         | 10 mTorr, 1 min |
| 2250           | -0.008       | 40 mTorr, 1 min |
| 2250           | -0.07        | 100 mTorr, 2 min |
| 2000           | 0.04         | 10 mTorr, 1 min |
| 2000           | -0.01        | 40 mTorr, 1 min |
| 2000           | -0.07        | 100 mTorr, 2 min |
| 720            | 0            | 10 mTorr, 1 min |
| 720            | 0            | 40 mTorr, 1 min |
| 720            | 0            | 100 mTorr, 2 min |
| 660            | 0            | 10 mTorr, 1 min |
| 660            | 0            | 40 mTorr, 1 min |
| 660            | 0            | 100 mTorr, 2 min |
| 600            | 0            | 10 mTorr, 1 min |
| 600            | 0            | 40 mTorr, 1 min |
| 600            | 0            | 100 mTorr, 2 min |"
data/crops/train/atomic-layer-deposition_experimental-usecase_12_fig_6_b.jpg,atomic-layer-deposition/experimental-usecase/12/fig_6,b,"| Frequency (cm⁻¹) | Infrared Absorbance |Pressure|
|----------------|----------------------|------|
| 2500           | 0         | 10 mTorr, 1 min |
| 2500           | 0         | 40 mTorr, 1 min |
| 2500           | 0         | 100 mTorr, 2 min |
| 2250           | 0         | 10 mTorr, 1 min |
| 2250           | 0         | 40 mTorr, 1 min |
| 2250           | 0         | 100 mTorr, 2 min |
| 2000           | 0         | 10 mTorr, 1 min |
| 2000           | 0         | 40 mTorr, 1 min |
| 2000           | 0         | 100 mTorr, 2 min |
| 720            | 0.04      | 10 mTorr, 1 min |
| 720            | 0.005     | 40 mTorr, 1 min |
| 720            | -0.04     | 100 mTorr, 2 min |
| 660            | 0.02      | 10 mTorr, 1 min |
| 660            | -0.02     | 40 mTorr, 1 min |
| 660            | -0.08     | 100 mTorr, 2 min |
| 600            | 0.04      | 10 mTorr, 1 min |
| 600            | -0.004    | 40 mTorr, 1 min |
| 600            | -0.06     | 100 mTorr, 2 min |"
data/crops/train/atomic-layer-deposition_experimental-usecase_12_fig_2_a.jpg,atomic-layer-deposition/experimental-usecase/12/fig_2,a,"| Frequency (cm⁻¹) | Infrared Absorbance | Remark |
|----------------|----------------------|---------|
| 3750           | -0.15                | SiO-H Stretch |
| 3000           | 0.004               | -|
| 2250           | 0.06                 | - |
| 2000           | 0.35                 | SiO-H Stretch |
| 1500           | 0.004              |  -|
| 1000           | 0.60                 | Si-H Scissors |
| 950            | -0.17                 | SiO-H Stretch |
| 750            | 0.004                |  - |"
data/crops/train/atomic-layer-deposition_experimental-usecase_12_fig_9_a.jpg,atomic-layer-deposition/experimental-usecase/12/fig_9,a,"| Number of Si₂H₆ Pulses | Tungsten Film Thickness (Å) |
|---|---|
| 0 | 0 |
| 4 | 5 |
| 12 | 7.5 |
| 24 | 8.1 |
| 48 | 7.4 |
| 60 | 8.1 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_12_fig_7_a.jpg,atomic-layer-deposition/experimental-usecase/12/fig_7,a,"| Si₂H₆ Exposure (Torr min) | Normalized Integrated Absorbance | Stretch |
|---|---|-----|
| 0.0 | 0.0 | W-F Stretch |
| 0.0 | 0.0 | Si-H Stretch |
| 0.1 | 0.04 | W-F Stretch |
| 0.1 | 0.8 | Si-H Stretch |
| 0.2 | 0.007 | W-F Stretch |
| 0.2 | 0.9 | Si-H Stretch |
| 0.3 | -0.01 | W-F Stretch |
| 0.3 | 1 | Si-H Stretch |
| 0.4 | -0.01 | W-F Stretch |
| 0.4 | 1 | Si-H Stretch |
| 0.5 | -0.02 | W-F Stretch |
| 0.5 | 1 | Si-H Stretch |"
data/crops/train/atomic-layer-deposition_experimental-usecase_12_fig_5_a.jpg,atomic-layer-deposition/experimental-usecase/12/fig_5,a,"| WF<sub>6</sub> Exposure (Torr·min) | Normalized Integrated Absorbance | Stretch       |
|-----------------------------------|----------------------------------|---------------|
| 0.0 | 0.0  | W–F Stretch |
| 0.0 | 0.0  | Si–H Stretch |
| 0.1 | 0.9  | W–F Stretch |
| 0.1 | 0.1  | Si–H Stretch |
| 0.2 | 0.95 | W–F Stretch |
| 0.2 | 0.08 | Si–H Stretch |
| 0.4 | 1.0  | W–F Stretch |
| 0.4 | 0.03 | Si–H Stretch |
| 0.6 | 1.0  | W–F Stretch |
| 0.6 | 0.03 | Si–H Stretch |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_3_a.jpg,atomic-layer-deposition/experimental-usecase/66/figure_3,a,"| X (µm) | Y (µm) | θ_Kerr (mdeg) |
|---|---|---|
| 0–50   | 0–50   | 0–40 |
| 50–100 | 0–50   | 40–80 |
| 100–150| 0–50   | 80–120 |
| 150–200| 0–50   | 120–160 |
| 200–250| 0–50   | 160–200 |
| 250–300| 0–50   | 200–220 |
| 300–350| 0–50   | 160–200 |
| 350–400| 0–50   | 160–200 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_4_a.jpg,atomic-layer-deposition/experimental-usecase/66/figure_4,a,"| Magnetic field (Oe) | θ_Kerr (mdeg) |
|---|---|
|-4000 |-15 |
|-3000 |-10 |
|-2000 |-5 |
|-1000 |0 |
|0 |0 |
|1000 |5 |
|2000 |10 |
|3000 |15 |
|4000 |20 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_4_b.jpg,atomic-layer-deposition/experimental-usecase/66/figure_4,b,"| Magnetic field (Oe) | θ_Kerr (mdeg) |
|---|---|
|-4000 |-15 |
|-3000 |-10 |
|-2000 |-5 |
|-1000 |0 |
|0 |0 |
|1000 |5 |
|2000 |10 |
|3000 |15 |
|4000 |20 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_4_c.jpg,atomic-layer-deposition/experimental-usecase/66/figure_4,c,"| Magnetic field (Oe) | θ_Kerr (mdeg) |
|---|---|
|-4000 |-100 |
|-3000 |-80 |
|-2000 |-60 |
|-1000 |-40 |
|0 |0 |
|1000 |40 |
|2000 |60 |
|3000 |80 |
|4000 |100 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_4_d.jpg,atomic-layer-deposition/experimental-usecase/66/figure_4,d,"| Magnetic field (Oe) | θ_Kerr (mdeg) |
|---|---|
|-4000 |-60 |
|-3000 |-50 |
|-2000 |-40 |
|-1000 |-30 |
|0 |0 |
|1000 |30 |
|2000 |40 |
|3000 |50 |
|4000 |60 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_4_e.jpg,atomic-layer-deposition/experimental-usecase/66/figure_4,e,"| Magnetic field (Oe) | θ_Kerr (mdeg) |
|---|---|
|-4000 |-90 |
|-3000 |-70 |
|-2000 |-50 |
|-1000 |-30 |
|0 |0 |
|1000 |30 |
|2000 |50 |
|3000 |70 |
|4000 |90 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_8_a.jpg,atomic-layer-deposition/experimental-usecase/66/figure_8,a,"| Applied Voltage (V) | P (μC/cm²) at 1.5 kHz | P (μC/cm²) at 3 kHz | P (μC/cm²) at 5 kHz |
|---|---|---|---|
| -3.0 | -40 | -38 | -36 |
| -2.0 | -30 | -28 | -26 |
| -1.0 | -15 | -14 | -13 |
| 0.0  | 0   | 0   | 0   |
| 1.0  | 15  | 14  | 13  |
| 2.0  | 30  | 28  | 26  |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_8_b.jpg,atomic-layer-deposition/experimental-usecase/66/figure_8,b,"| Applied Voltage (V) | P (μC/cm²) |
|---|---|
| -3.0 | -40 |
| -2.0 | -30|
| -2.0 | -30 |
| -1.0 | -15 |
| 0.0  | 0   |
| 1.0  | 15  |
| 2.0  | 30  |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_8_c.jpg,atomic-layer-deposition/experimental-usecase/66/figure_8,c,"| Applied Voltage (V) | P (μC/cm²) |
|---|---|
| -3.0 | -40 |
| -2.0 | -30 |
| -1.0 | -15 |
| 0.0  | 0   |
| 1.0  | 15  |
| 2.0  | 30  |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_7_a.jpg,atomic-layer-deposition/experimental-usecase/66/figure_7,a,"| frequency (Hz) | dielectric constant, ε<sub>r</sub>  of Co | Fe | Ni |
| --- | --- | --- | --- | 
| 10<sup>3</sup>  | 50 | 50 | 75 |
| 10<sup>4</sup>  | 50 | 50 | 50 |
| 10<sup>5</sup>  | 50 | 40 | 30 |
| 10<sup>6</sup>  | 50 | 20 | 10 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_7_b.jpg,atomic-layer-deposition/experimental-usecase/66/figure_7,b,"| frequency (Hz) | tanδ of Co | Fe | Ni |
| --- | --- | --- | --- | 
| 10<sup>3</sup> | 800 | 200 | 200 | 
| 10<sup>4</sup> | 400 | 100 | 100 | 
| 10<sup>5</sup> | 200 | 50 | 50 | 
| 10<sup>6</sup> |  80 | 20 | 20 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_7_c.jpg,atomic-layer-deposition/experimental-usecase/66/figure_7,c,"| Applied Voltage (V) | C (Co, 100kHz) | C (Fe, 100kHz) | C (Ni, 100kHz) | C (Co, 1MHz) | C (Fe, 1MHz) | C (Ni, 1MHz) |
|---|---|---|---|---|---|---|
| -4 | 220 | 230 | 480 | 40 | 50 | 70 |
| -2 | 230 | 260 | 500 | 45 | 55 | 75 |
| 0  | 200 | 320 | 520 | 50 | 60| 100 |
| 2  | 200 | 320 | 520 | 50 | 60 | 80 |
| 2  | 260 | 280 | 500 | 45 | 55 | 75 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_1_a.jpg,atomic-layer-deposition/experimental-usecase/66/figure_1,a,"| 2θ (deg) | Plane (hkl) | ZnO p-Si(100) | ZnO:Ni | ZnO:Co | ZnO:Fe |
|----------|-------------|---------------|--------|--------|--------|
| ~31.8    | (100)       | ✓             | ✓      | ✓      | ✓      |
| ~34.4    | (002)       | ✓             | ✓      | ✓      | ✓      |
| ~36.2    | (101)       | ✓             | ✓      | ✓      | ✓      |
| ~47.5    | (102)       | ✓             | ✓      | ✓      | ✓      |
| ~56.6    | (110)       | ✓             | ✓      | ✓      | ✓      |
| ~62.8    | (103)       | ✓             | ✓      | ✓      | ✓      |
| ~66.4    | (200)       | ✓             | ✓      | ✓      | ✓      |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_2_a.jpg,atomic-layer-deposition/experimental-usecase/66/figure_2,a,"| X (µm) Range | Y (µm) Range | H_c (Oe) |
|---|---|---|
| 0–100   | 0–100   | 0–500 |
| 100–200 | 0–100   | 500–1500 |
| 200–300 | 0–100   | 1500–2500 |
| 300–400 | 0–100   | 2500–3500 |
| 0–100   | 100–200 | 0–500 |
| 100–200 | 100–200 | 500–1500 |
| 200–300 | 100–200 | 1500–2500 |
| 300–400 | 100–200 | 2500–3500 |
| 0–100   | 200–300 | 0–500 |
| 100–200 | 200–300 | 500–1500 |
| 200–300 | 200–300 | 1500–2500 |
| 300–400 | 200–300 | 2500–3500 |
| 0–100   | 300–350 | 0–500 |
| 100–200 | 300–350 | 500–1500 |
| 200–300 | 300–350 | 1500–2500 |
| 300–400 | 300–350 | 1500–2500 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_2_b.jpg,atomic-layer-deposition/experimental-usecase/66/figure_2,b,"| X (µm) Range | Y (µm) Range | H_c (Oe) |
|---|---|---|
| 0–60   | 0–60   | 0–4000 |
| 60–120 | 0–60   | 0–4000 |
| 120–180| 0–60   | 0–4000 |
| 0–60   | 60–120 | 0–4000 |
| 60–120 | 60–120 | 0–4000 |
| 120–180| 60–120 | 0–4000 |
| 0–60   | 120–180| 0–4000 |
| 60–120 | 120–180| 0–4000 |
| 120–180| 60–120 | 0–4000 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_0f17ce2d6089bb35707b890f75e18e79f6625a556ecf2ad207b3d1cf06f22559_b.jpg,atomic-layer-deposition/experimental-usecase/66/0f17ce2d6089bb35707b890f75e18e79f6625a556ecf2ad207b3d1cf06f22559,b,"| Material | Relative frequency (%) | 0<abs(±θ_Kerr<100) mdeg | 100<abs(±θ_Ker)<1000 mdeg | abs(±θ_Kerr)>1000 mdeg |
|---|---|---|---|----|
| ALD ZnO | 100% | -   | - | - |
|ALD ZnO:Fe | - | 45% | 22% | 33% |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_0f17ce2d6089bb35707b890f75e18e79f6625a556ecf2ad207b3d1cf06f22559_c.jpg,atomic-layer-deposition/experimental-usecase/66/0f17ce2d6089bb35707b890f75e18e79f6625a556ecf2ad207b3d1cf06f22559,c,"| Applied Voltage (V) | P (µC/cm²) |
|---|---|
|-3 |-40 |
|-2 |-30 |
|-1 |-20 |
|0 |-10 |
|1 |0 |
|2 |10 |
|3 |20 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_5_a.jpg,atomic-layer-deposition/experimental-usecase/66/figure_5,a,"| H<sub>c</sub> (Oe) | Relative frequency (%) |
|---------------|-------|
| 0-500           | 76% |
| 500-1000    | 19% |
| 1000-4000 | 5% |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_5_b.jpg,atomic-layer-deposition/experimental-usecase/66/figure_5,b,"| H<sub>c</sub> (Oe) | Relative frequency (%) |
|---------------|-------|
| 0-500           | 70% |
| 500-1000    | 23% |
| 1000-4000 | 7% |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_5_c.jpg,atomic-layer-deposition/experimental-usecase/66/figure_5,c,"| H<sub>c</sub> (Oe) | Relative frequency (%) |
|---------------|-------|
| 0-500           | 41% |
| 500-1000    | 40% |
| 1000-4000 | 19% |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_5_d.jpg,atomic-layer-deposition/experimental-usecase/66/figure_5,d,"| H<sub>c</sub> (Oe) | Relative frequency (%) |
|---------------|-------|
| 0-500           | 35% |
| 500-1000    | 39% |
| 1000-4000 | 26% |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_5_e.jpg,atomic-layer-deposition/experimental-usecase/66/figure_5,e,"| H<sub>c</sub> (Oe) | Relative frequency (%) |
|---------------|-------|
| 0-500           | 33% |
| 500-1000    | 36% |
| 1000-4000 | 21% |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_6_a.jpg,atomic-layer-deposition/experimental-usecase/66/figure_6,a,"| θ_Kerr Range (mdeg) | Relative Frequency (%) |
|---|---|
| 0–5   | 5.5 |
| 5–10  | 5.0 |
| 10–15 | 4.5 |
| 15–20 | 4.0 |
| 20–25 | 3.5 |
| 25–30 | 3.0 |
| 30–35 | 2.5 |
| 35–40 | 2.0 |
| 40–45 | 1.5 |
| 45–50 | 1.0 |
| 50–60 | 0.8 |
| 60–70 | 0.4 |
| 70–80 | 0.2 |
| 80–90 | 0.1 |
| 90-100 | 0 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_6_b.jpg,atomic-layer-deposition/experimental-usecase/66/figure_6,b,"| θ_Kerr Range (mdeg) | Relative Frequency (%) |
|---|---|
| 0–5   | 6.5 |
| 5–10  | 6.0 |
| 10–15 | 5.5 |
| 15–20 | 5.0 |
| 20–25 | 4.0 |
| 25–30 | 3.5 |
| 30–35 | 3.0 |
| 35–40 | 2.5 |
| 40–45 | 2.0 |
| 45–50 | 1.5 |
| 50–60 | 1.0 |
| 60–70 | 0.5 |
| 70–80 | 0.2 |
| 80–90 | 0.1 |
| 90–100| 0 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_6_c.jpg,atomic-layer-deposition/experimental-usecase/66/figure_6,c,"| Max Relative frequency (%) | 0<abs(±θ_Kerr)<100 mdeg | 100< abs(±θ_Kerr)<1000 mdeg | abs(±θ_Kerr)>1000 mdeg |
|---|---|---|---|
| 15 | 55% | 33% | 12% |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_6_d.jpg,atomic-layer-deposition/experimental-usecase/66/figure_6,d,"| Max Relative frequency (%) | 0<abs(±θ_Kerr)<100 mdeg | 100< abs(±θ_Kerr)<1000 mdeg | abs(±θ_Kerr)>1000 mdeg |
|---|---|---|---|
| 10| 25% | 55% | 20% |"
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_6_e.jpg,atomic-layer-deposition/experimental-usecase/66/figure_6,e,"| Max Relative frequency (%) | 0<abs(±θ_Kerr)<100 mdeg | 100< abs(±θ_Kerr)<1000 mdeg | abs(±θ_Kerr)>1000 mdeg |
|---|---|---|---|
| 10 | 45% | 22% | 33% |"
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_3_a.jpg,atomic-layer-deposition/experimental-usecase/52/figure_3,a,"| Li precursor dosing time (s) | Growth per cycle (nm) |
|---|---|
| 0 | 0.00 |
| 0.5 | 0.08 |
| 1 | 0.10 |
| 2 | 0.12 |
| 3 | 0.12 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_3_b.jpg,atomic-layer-deposition/experimental-usecase/52/figure_3,b,"| Co precursor dosing time (s) | Growth per cycle (nm) |
|---|---|
| 0 | 0.00 |
| 0.5 | 0.08 |
| 1 | 0.09 |
| 2 | 0.08 |
| 3 | 0.10 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_4_a.jpg,atomic-layer-deposition/experimental-usecase/52/figure_4,a,"| Number of supercycles | Thickness (nm) |
|-----------------------|---------------|
| 0                     | 0             |
| 50                    | 20            |
| 100                   | 40            |
| 150                   | 60            |"
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_9_a.jpg,atomic-layer-deposition/experimental-usecase/52/figure_9,a,"| Q, mAh/g | E (V) vs Li/Li⁺ (Charge) | E (V) vs Li/Li⁺ (Discharge) |
|---|---|---|
| 5 | 3.20 | 3.00 |
| 10 | 3.55 | 3.20 |
| 20 | 3.70 | 3.50 |
| 40 | 3.85 | 3.70 |
| 60 | 3.92 | 3.85 |
| 80 | 4.00 | 3.92 |
| 95 | 4.15 | 4.00 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_9_b.jpg,atomic-layer-deposition/experimental-usecase/52/figure_9,b,"| E (V) vs Li/Li⁺ | dQ/dE (mAh/Vg) Charge | dQ/dE (mAh/Vg) Discharge |
|---|---|---|
| 3.2 | 0 | 0 |
| 3.4 | 0 | 0 |
| 3.6 | 0.05 | -0.05 |
| 3.8 | 0.10 | -0.10 |
| 3.9 | 0.35 | -0.40 |
| 3.95 | 0.80 | -0.75 |
| 4.0 | 0.40 | -0.30 |
| 4.05 | 0.20 | -0.15 |"
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_9_c.jpg,atomic-layer-deposition/experimental-usecase/52/figure_9,c,"| (Dis)charge cycles | Capacity Co/Li (x)=4 (μAh μm⁻¹cm⁻²) | Capacity Co/Li (x)=4 (mAh/g) | Capacity Co/Li (x)=2 (μAh μm⁻¹cm⁻²) | Capacity Co/Li (x)=2 (mAh/g) |
|---|---|---|---|---|
| 1 | 26 | 95 | 11.5 | 42 |
| 2 | 25.5 | 93 | 11.5 | 42 |
| 3 | 25 | 92 | 11.5 | 42 |
| 5 | 25 | 91 | 11 | 40 |
| 7 | 24.5 | 90 | 11 | 40 |
| 10 | 24.5 | 89 | 10.5 | 38 |
| 12 | 24 | 88 | 10 | 37 |
| 14 | 24 | 88 | 10 | 37 |"
