image_path,sample_id,panel_id,summary
data/crops/train/atomic-layer-deposition_experimental-usecase_12_fig_8_a.jpg,atomic-layer-deposition/experimental-usecase/12/fig_8,a,"The line plot shows the tungsten film thickness obtained after three AB cycles as a function of the number of WF₆ pulses at 425 K. The thickness reaches saturation after about 10 WF₆ pulses, indicating that additional pulses do not increase growth. The data also confirms that using 40 Si₂H₆ pulses in each AB cycle is sufficient to complete the Si₂H₆ half-reaction."
data/crops/train/atomic-layer-deposition_experimental-usecase_12_fig_11_a.jpg,atomic-layer-deposition/experimental-usecase/12/fig_11,a,"The line graph represents the tungsten film thickness deposited after 3 AB cycles against substrate temperature (300–600 K). The curve shows a distinct peak: thickness initially rises with temperature, reaches a maximum near 425 K, and then saturates at higher temperatures. WF₆ and Si₂H₆ reactant exposures at each temperature were sufficient for complete half-reactions."
data/crops/train/atomic-layer-deposition_experimental-usecase_12_fig_10_a.jpg,atomic-layer-deposition/experimental-usecase/12/fig_10,a,"The line chart shows a linear relationship between the number of AB cycles and the thickness of a tungsten film deposited at 425 K, confirming self-limiting Atomic Layer Deposition (ALD) behavior. A least squares fit gives a tungsten growth rate of 2.5 Å/cycle using reactant exposures of 9 pulses of WF₆ and 40 pulses of Si₂H₆ per cycle, sufficient for complete surface reactions."
data/crops/train/atomic-layer-deposition_experimental-usecase_12_fig_4_a.jpg,atomic-layer-deposition/experimental-usecase/12/fig_4,a,"The figure shows FTIR difference spectra for the tungsten hexafluoride (WF₆) half-reaction at 425 K, referenced to a surface initially saturated with disilane (Si₂H₆). In this label, negative absorbance features in the Si–H stretch region (approximately 2000–2500 cm⁻¹) indicate the removal of surface Si–H species."
data/crops/train/atomic-layer-deposition_experimental-usecase_12_fig_4_b.jpg,atomic-layer-deposition/experimental-usecase/12/fig_4,b,"The FIR spectra shows positive IR absorbance in the W–F stretch region (approximately 600–720 cm⁻¹) confirms the formation of tungsten fluoride species. As the WF₆ exposure pressure increases from 10 to 250 mTorr, the exchange reaction that consumes and forms W–F bonds becomes progressively stronger."
data/crops/train/atomic-layer-deposition_experimental-usecase_12_fig_6_a.jpg,atomic-layer-deposition/experimental-usecase/12/fig_6,a,"The figure shows FTIR difference spectra for the disilane (Si₂H₆) half-reaction at 425 K, referenced to a WF₆-saturated surface. In this label, positive IR absorbance in the Si–H stretch region (approximately 2100–2250 cm⁻¹) confirms the deposition of silicon hydride species. As the Si₂H₆ exposure pressure increases from 10 to 100 mTorr."
data/crops/train/atomic-layer-deposition_experimental-usecase_12_fig_6_b.jpg,atomic-layer-deposition/experimental-usecase/12/fig_6,b,"The FTIR spectra shows negative IR absorbance in the W–F stretch region (approximately 600–750 cm⁻¹), the exposure pressure increases from 10 to 100 mTorr."
data/crops/train/atomic-layer-deposition_experimental-usecase_12_fig_2_a.jpg,atomic-layer-deposition/experimental-usecase/12/fig_2,a,The Fourier-Transform Infrared Spectroscopy(FTIR)  spectra chart spectrum shows how disilane (Si₂H₆)acts with hydroxylated silica at 650 K. The negative peak near 3750 cm⁻¹ indicates that surface Si–OH groups are being consumed. The positive peaks—around 2250 cm⁻¹ (Si–H stretch) and 900 cm⁻¹ (Si–H bending)—show that silicon hydride species form and attach to the silica surface during the reaction.
data/crops/train/atomic-layer-deposition_experimental-usecase_12_fig_9_a.jpg,atomic-layer-deposition/experimental-usecase/12/fig_9,a,"This line  chart represents the tungsten(W) film thickness after 3 ALD- AB cycles as a function of the number of Si₂H₆ pulses per cycle (B-step), while the WF₆ exposure (A-step) is held constant at 9 pulses per cycle. It demonstrates that film growth requires a minimum number of Si₂H₆ pulses to complete the reaction cycle."
data/crops/train/atomic-layer-deposition_experimental-usecase_12_fig_7_a.jpg,atomic-layer-deposition/experimental-usecase/12/fig_7,a,"This mulitple line plot represents the normalized, integrated absorbance of key IR vibrations (W–F stretch and Si–H stretches) against the total Si₂H₆ exposure during the WF₆ half-reaction at 425 K. It shows the W–F signal decaying and the Si–H signal growing as exposure increases, both saturating at high exposure."
data/crops/train/atomic-layer-deposition_experimental-usecase_12_fig_5_a.jpg,atomic-layer-deposition/experimental-usecase/12/fig_5,a,"This mulitple line plot represents the normalized, integrated absorbance of key IR vibrations (W–F stretch and Si–H stretches) against the total WF₆ exposure (Pressure * Time) during the WF₆ half-reaction at 425 K. It shows the Si–H signal decaying and the W–F signal growing as exposure increases, both saturating at high exposure."
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_3_a.jpg,atomic-layer-deposition/experimental-usecase/66/figure_3,a,The figure shows a contour heatmap of Kerr rotation angle (θKerr) in millidegrees for oxygen deficient ZnO.
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_3_b.jpg,atomic-layer-deposition/experimental-usecase/66/figure_3,b,The figure shows a contour heatmap of Kerr rotation angle (θKerr) in millidegrees for ZnO:Fe samples.
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_4_a.jpg,atomic-layer-deposition/experimental-usecase/66/figure_4,a,A line chart showing the relationship between magnetic field strength and Kerr rotation angle for undoped ZnO.
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_4_b.jpg,atomic-layer-deposition/experimental-usecase/66/figure_4,b,A line chart showing the relationship between magnetic field strength and Kerr rotation angle for oxygen-deficient ZnO.
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_4_c.jpg,atomic-layer-deposition/experimental-usecase/66/figure_4,c,A line chart showing the relationship between magnetic field strength and Kerr rotation angle for  Ni doped ZnO
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_4_d.jpg,atomic-layer-deposition/experimental-usecase/66/figure_4,d,A line chart showing the relationship between magnetic field strength and Kerr rotation angle for Co doiped ZnO.
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_4_e.jpg,atomic-layer-deposition/experimental-usecase/66/figure_4,e,A line chart showing the relationship between magnetic field strength and Kerr rotation angle for Fe doped ZnO.
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_8_a.jpg,atomic-layer-deposition/experimental-usecase/66/figure_8,a,The figure shows the polarization (P) as a function of applied voltage (V) for ZnO:Fe
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_8_b.jpg,atomic-layer-deposition/experimental-usecase/66/figure_8,b,The figure shows the polarization (P) as a function of applied voltage (V) for ZnO:Co
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_8_c.jpg,atomic-layer-deposition/experimental-usecase/66/figure_8,c,The figure shows the polarization (P) as a function of applied voltage (V) for ZnO:Ni
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_7_a.jpg,atomic-layer-deposition/experimental-usecase/66/figure_7,a,"This plot shows dielectric constant as a function of frequency. Dielectric constant (ε<sub>r</sub>) decreases with increasing frequency for all materials (Co, Fe, Ni)."
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_7_b.jpg,atomic-layer-deposition/experimental-usecase/66/figure_7,b,"Plot shows the tangent delta (tanδ) as a function of frequency where tangent decreases with increasing frequency for all materials (Co, Fe, Ni)."
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_7_c.jpg,atomic-layer-deposition/experimental-usecase/66/figure_7,c,"Plot shows variation of capacitance (C) as a function of  applied voltage for different frequencies (100kHz, 1MHz) and materials (Co, Fe, Ni)."
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_1_a.jpg,atomic-layer-deposition/experimental-usecase/66/figure_1,a,T
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_2_a.jpg,atomic-layer-deposition/experimental-usecase/66/figure_2,a,A contour heatmap showing the magnetic coercivity (Hc) of ZnO (oxygen deficient) particles
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_2_b.jpg,atomic-layer-deposition/experimental-usecase/66/figure_2,b,A contour heatmap showing the magnetic coercivity (Hc) of ZnO:Fe ALD layers
data/crops/train/atomic-layer-deposition_experimental-usecase_66_0f17ce2d6089bb35707b890f75e18e79f6625a556ecf2ad207b3d1cf06f22559_a.jpg,atomic-layer-deposition/experimental-usecase/66/0f17ce2d6089bb35707b890f75e18e79f6625a556ecf2ad207b3d1cf06f22559,a,A molecular structure diagram illustrating the ALD cycle involving ZnO:TMO and its precursors.
data/crops/train/atomic-layer-deposition_experimental-usecase_66_0f17ce2d6089bb35707b890f75e18e79f6625a556ecf2ad207b3d1cf06f22559_b.jpg,atomic-layer-deposition/experimental-usecase/66/0f17ce2d6089bb35707b890f75e18e79f6625a556ecf2ad207b3d1cf06f22559,b,A scatter plot showing the statistical distribution of θ_Kerr for ALD ZnO:Fe.
data/crops/train/atomic-layer-deposition_experimental-usecase_66_0f17ce2d6089bb35707b890f75e18e79f6625a556ecf2ad207b3d1cf06f22559_c.jpg,atomic-layer-deposition/experimental-usecase/66/0f17ce2d6089bb35707b890f75e18e79f6625a556ecf2ad207b3d1cf06f22559,c,P-V hysteresis loop for ZnO:Fe
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_5_a.jpg,atomic-layer-deposition/experimental-usecase/66/figure_5,a,The bar chart shows the distribution of coercivity (H<sub>c</sub>) values for ZnO samples
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_5_b.jpg,atomic-layer-deposition/experimental-usecase/66/figure_5,b,The bar chart shows the distribution of coercivity (H<sub>c</sub>) values for oxygen-deficient ZnO samples
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_5_c.jpg,atomic-layer-deposition/experimental-usecase/66/figure_5,c,The bar chart shows the distribution of coercivity (H<sub>c</sub>) values for ZnO:Ni samples
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_5_d.jpg,atomic-layer-deposition/experimental-usecase/66/figure_5,d,The bar chart shows the distribution of coercivity (H<sub>c</sub>) values for ZnO:Co samples
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_5_e.jpg,atomic-layer-deposition/experimental-usecase/66/figure_5,e,The bar chart shows the distribution of coercivity (H<sub>c</sub>) values for ZnO:Fe samples
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_6_a.jpg,atomic-layer-deposition/experimental-usecase/66/figure_6,a,The bar chart shows the distribution of θ_Kerr values for undoped ZnO
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_6_b.jpg,atomic-layer-deposition/experimental-usecase/66/figure_6,b,The bar chart shows the distribution of θ_Kerr values for oxygen deficient ZnO
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_6_c.jpg,atomic-layer-deposition/experimental-usecase/66/figure_6,c,"The bar chart shows the distribution of θ_Kerr values for transition metal doped ZnO:Ni categorized into three ranges: 0<|±θ_Kerr|<100 mdeg, 100<|±θ_Kerr|<1000 mdeg, and |±θ_Kerr|>1000 mdeg."
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_6_d.jpg,atomic-layer-deposition/experimental-usecase/66/figure_6,d,The bar chart shows the distribution of θ_Kerr values for transition metal doped ZnO:Co
data/crops/train/atomic-layer-deposition_experimental-usecase_66_figure_6_e.jpg,atomic-layer-deposition/experimental-usecase/66/figure_6,e,The bar chart shows the distribution of θ_Kerr values for transition metal doped ZnO:Fe
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_3_a.jpg,atomic-layer-deposition/experimental-usecase/52/figure_3,a,The growth per cycle increases with increasing Li precursor dosing time until it plateaus.
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_3_b.jpg,atomic-layer-deposition/experimental-usecase/52/figure_3,b,"The growth per cycle shows a slight increase with increasing Co precursor dosing time, but remains relatively stable"
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_4_a.jpg,atomic-layer-deposition/experimental-usecase/52/figure_4,a,A line chart showing a linear relationship between the number of supercycles and thickness in nanometers
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_9_a.jpg,atomic-layer-deposition/experimental-usecase/52/figure_9,a,"Constant current charge and discharge curves of an ALD LiCoO2 film (x = 4) between 3.0 V and 4.1 V versus Li/Li+, plotted as E versus Q. The paper notes an about 12% capacity loss between charge and discharge in this panel."
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_9_b.jpg,atomic-layer-deposition/experimental-usecase/52/figure_9,b,"Differential capacity dQ/dE versus E for the same cycling window, showing a clear charge transfer feature near 3.9 V that the paper associates with LiCoO2."
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_9_c.jpg,atomic-layer-deposition/experimental-usecase/52/figure_9,c,"Capacity versus cycle number comparing x = 2 and x = 4 films, showing higher capacity for x = 4 and fairly stable cycling behavior over the shown cycles, with areal capacity on the left axis and gravimetric capacity on the right axis."
